hex_id,geometry
6740,"POLYGON ((103.9199355516348 1.329330290081834, 103.9209039455032 1.328771187621217, 103.9209039455032 1.327652982699984, 103.9199355516348 1.327093880239367, 103.9189671577664 1.327652982699984, 103.9189671577664 1.328771187621217, 103.9199355516348 1.329330290081834))"
6741,"POLYGON ((103.9218723393717 1.329330290081834, 103.9228407332401 1.328771187621217, 103.9228407332401 1.327652982699984, 103.9218723393717 1.327093880239367, 103.9209039455033 1.327652982699984, 103.9209039455033 1.328771187621217, 103.9218723393717 1.329330290081834))"
6742,"POLYGON ((103.9238091271085 1.329330290081834, 103.9247775209769 1.328771187621217, 103.9247775209769 1.327652982699984, 103.9238091271085 1.327093880239367, 103.9228407332401 1.327652982699984, 103.9228407332401 1.328771187621217, 103.9238091271085 1.329330290081834))"
6743,"POLYGON ((103.9257459148454 1.329330290081834, 103.9267143087138 1.328771187621217, 103.9267143087138 1.327652982699984, 103.9257459148454 1.327093880239367, 103.924777520977 1.327652982699984, 103.924777520977 1.328771187621217, 103.9257459148454 1.329330290081834))"
6744,"POLYGON ((103.9276827025822 1.329330290081834, 103.9286510964507 1.328771187621217, 103.9286510964507 1.327652982699984, 103.9276827025822 1.327093880239367, 103.9267143087138 1.327652982699984, 103.9267143087138 1.328771187621217, 103.9276827025822 1.329330290081834))"
6745,"POLYGON ((103.9296194903191 1.329330290081834, 103.9305878841875 1.328771187621217, 103.9305878841875 1.327652982699984, 103.9296194903191 1.327093880239367, 103.9286510964507 1.327652982699984, 103.9286510964507 1.328771187621217, 103.9296194903191 1.329330290081834))"
6746,"POLYGON ((103.9315562780559 1.329330290081834, 103.9325246719244 1.328771187621217, 103.9325246719244 1.327652982699984, 103.9315562780559 1.327093880239367, 103.9305878841875 1.327652982699984, 103.9305878841875 1.328771187621217, 103.9315562780559 1.329330290081834))"
6747,"POLYGON ((103.9334930657928 1.329330290081834, 103.9344614596612 1.328771187621217, 103.9344614596612 1.327652982699984, 103.9334930657928 1.327093880239367, 103.9325246719244 1.327652982699984, 103.9325246719244 1.328771187621217, 103.9334930657928 1.329330290081834))"
6748,"POLYGON ((103.9354298535296 1.329330290081834, 103.9363982473981 1.328771187621217, 103.9363982473981 1.327652982699984, 103.9354298535296 1.327093880239367, 103.9344614596612 1.327652982699984, 103.9344614596612 1.328771187621217, 103.9354298535296 1.329330290081834))"
6749,"POLYGON ((103.9373666412665 1.329330290081834, 103.9383350351349 1.328771187621217, 103.9383350351349 1.327652982699984, 103.9373666412665 1.327093880239367, 103.9363982473981 1.327652982699984, 103.9363982473981 1.328771187621217, 103.9373666412665 1.329330290081834))"
6750,"POLYGON ((103.9393034290033 1.329330290081834, 103.9402718228718 1.328771187621217, 103.9402718228718 1.327652982699984, 103.9393034290033 1.327093880239367, 103.9383350351349 1.327652982699984, 103.9383350351349 1.328771187621217, 103.9393034290033 1.329330290081834))"
6751,"POLYGON ((103.9412402167402 1.329330290081834, 103.9422086106086 1.328771187621217, 103.9422086106086 1.327652982699984, 103.9412402167402 1.327093880239367, 103.9402718228718 1.327652982699984, 103.9402718228718 1.328771187621217, 103.9412402167402 1.329330290081834))"
6761,"POLYGON ((103.911220006819 1.327652982699983, 103.9121884006874 1.327093880239367, 103.9121884006874 1.325975675318133, 103.911220006819 1.325416572857516, 103.9102516129506 1.325975675318133, 103.9102516129506 1.327093880239367, 103.911220006819 1.327652982699983))"
6765,"POLYGON ((103.9189671577664 1.327652982699983, 103.9199355516348 1.327093880239367, 103.9199355516348 1.325975675318133, 103.9189671577664 1.325416572857516, 103.917998763898 1.325975675318133, 103.917998763898 1.327093880239367, 103.9189671577664 1.327652982699983))"
6766,"POLYGON ((103.9209039455033 1.327652982699983, 103.9218723393717 1.327093880239367, 103.9218723393717 1.325975675318133, 103.9209039455033 1.325416572857516, 103.9199355516348 1.325975675318133, 103.9199355516348 1.327093880239367, 103.9209039455033 1.327652982699983))"
6767,"POLYGON ((103.9228407332401 1.327652982699983, 103.9238091271085 1.327093880239367, 103.9238091271085 1.325975675318133, 103.9228407332401 1.325416572857516, 103.9218723393717 1.325975675318133, 103.9218723393717 1.327093880239367, 103.9228407332401 1.327652982699983))"
6768,"POLYGON ((103.924777520977 1.327652982699983, 103.9257459148454 1.327093880239367, 103.9257459148454 1.325975675318133, 103.924777520977 1.325416572857516, 103.9238091271085 1.325975675318133, 103.9238091271085 1.327093880239367, 103.924777520977 1.327652982699983))"
6769,"POLYGON ((103.9267143087138 1.327652982699983, 103.9276827025822 1.327093880239367, 103.9276827025822 1.325975675318133, 103.9267143087138 1.325416572857516, 103.9257459148454 1.325975675318133, 103.9257459148454 1.327093880239367, 103.9267143087138 1.327652982699983))"
6770,"POLYGON ((103.9286510964507 1.327652982699983, 103.9296194903191 1.327093880239367, 103.9296194903191 1.325975675318133, 103.9286510964507 1.325416572857516, 103.9276827025822 1.325975675318133, 103.9276827025822 1.327093880239367, 103.9286510964507 1.327652982699983))"
6771,"POLYGON ((103.9305878841875 1.327652982699983, 103.9315562780559 1.327093880239367, 103.9315562780559 1.325975675318133, 103.9305878841875 1.325416572857516, 103.9296194903191 1.325975675318133, 103.9296194903191 1.327093880239367, 103.9305878841875 1.327652982699983))"
6772,"POLYGON ((103.9325246719244 1.327652982699983, 103.9334930657928 1.327093880239367, 103.9334930657928 1.325975675318133, 103.9325246719244 1.325416572857516, 103.931556278056 1.325975675318133, 103.931556278056 1.327093880239367, 103.9325246719244 1.327652982699983))"
6773,"POLYGON ((103.9344614596612 1.327652982699983, 103.9354298535296 1.327093880239367, 103.9354298535296 1.325975675318133, 103.9344614596612 1.325416572857516, 103.9334930657928 1.325975675318133, 103.9334930657928 1.327093880239367, 103.9344614596612 1.327652982699983))"
6774,"POLYGON ((103.9363982473981 1.327652982699983, 103.9373666412665 1.327093880239367, 103.9373666412665 1.325975675318133, 103.9363982473981 1.325416572857516, 103.9354298535297 1.325975675318133, 103.9354298535297 1.327093880239367, 103.9363982473981 1.327652982699983))"
6776,"POLYGON ((103.9402718228718 1.327652982699983, 103.9412402167402 1.327093880239367, 103.9412402167402 1.325975675318133, 103.9402718228718 1.325416572857516, 103.9393034290034 1.325975675318133, 103.9393034290034 1.327093880239367, 103.9402718228718 1.327652982699983))"
6777,"POLYGON ((103.9422086106086 1.327652982699983, 103.9431770044771 1.327093880239367, 103.9431770044771 1.325975675318133, 103.9422086106086 1.325416572857516, 103.9412402167402 1.325975675318133, 103.9412402167402 1.327093880239367, 103.9422086106086 1.327652982699983))"
6787,"POLYGON ((103.9102516129506 1.325975675318133, 103.911220006819 1.325416572857516, 103.911220006819 1.324298367936283, 103.9102516129506 1.323739265475666, 103.9092832190821 1.324298367936283, 103.9092832190821 1.325416572857516, 103.9102516129506 1.325975675318133))"
6792,"POLYGON ((103.9199355516348 1.325975675318133, 103.9209039455032 1.325416572857516, 103.9209039455032 1.324298367936283, 103.9199355516348 1.323739265475666, 103.9189671577664 1.324298367936283, 103.9189671577664 1.325416572857516, 103.9199355516348 1.325975675318133))"
6793,"POLYGON ((103.9218723393717 1.325975675318133, 103.9228407332401 1.325416572857516, 103.9228407332401 1.324298367936283, 103.9218723393717 1.323739265475666, 103.9209039455033 1.324298367936283, 103.9209039455033 1.325416572857516, 103.9218723393717 1.325975675318133))"
6794,"POLYGON ((103.9238091271085 1.325975675318133, 103.9247775209769 1.325416572857516, 103.9247775209769 1.324298367936283, 103.9238091271085 1.323739265475666, 103.9228407332401 1.324298367936283, 103.9228407332401 1.325416572857516, 103.9238091271085 1.325975675318133))"
6795,"POLYGON ((103.9257459148454 1.325975675318133, 103.9267143087138 1.325416572857516, 103.9267143087138 1.324298367936283, 103.9257459148454 1.323739265475666, 103.924777520977 1.324298367936283, 103.924777520977 1.325416572857516, 103.9257459148454 1.325975675318133))"
6796,"POLYGON ((103.9276827025822 1.325975675318133, 103.9286510964507 1.325416572857516, 103.9286510964507 1.324298367936283, 103.9276827025822 1.323739265475666, 103.9267143087138 1.324298367936283, 103.9267143087138 1.325416572857516, 103.9276827025822 1.325975675318133))"
6798,"POLYGON ((103.9315562780559 1.325975675318133, 103.9325246719244 1.325416572857516, 103.9325246719244 1.324298367936283, 103.9315562780559 1.323739265475666, 103.9305878841875 1.324298367936283, 103.9305878841875 1.325416572857516, 103.9315562780559 1.325975675318133))"
6799,"POLYGON ((103.9334930657928 1.325975675318133, 103.9344614596612 1.325416572857516, 103.9344614596612 1.324298367936283, 103.9334930657928 1.323739265475666, 103.9325246719244 1.324298367936283, 103.9325246719244 1.325416572857516, 103.9334930657928 1.325975675318133))"
6800,"POLYGON ((103.9354298535296 1.325975675318133, 103.9363982473981 1.325416572857516, 103.9363982473981 1.324298367936283, 103.9354298535296 1.323739265475666, 103.9344614596612 1.324298367936283, 103.9344614596612 1.325416572857516, 103.9354298535296 1.325975675318133))"
6802,"POLYGON ((103.9393034290033 1.325975675318133, 103.9402718228718 1.325416572857516, 103.9402718228718 1.324298367936283, 103.9393034290033 1.323739265475666, 103.9383350351349 1.324298367936283, 103.9383350351349 1.325416572857516, 103.9393034290033 1.325975675318133))"
6803,"POLYGON ((103.9412402167402 1.325975675318133, 103.9422086106086 1.325416572857516, 103.9422086106086 1.324298367936283, 103.9412402167402 1.323739265475666, 103.9402718228718 1.324298367936283, 103.9402718228718 1.325416572857516, 103.9412402167402 1.325975675318133))"
6804,"POLYGON ((103.9431770044771 1.325975675318133, 103.9441453983455 1.325416572857516, 103.9441453983455 1.324298367936283, 103.9431770044771 1.323739265475666, 103.9422086106086 1.324298367936283, 103.9422086106086 1.325416572857516, 103.9431770044771 1.325975675318133))"
6815,"POLYGON ((103.911220006819 1.324298367936283, 103.9121884006874 1.323739265475666, 103.9121884006874 1.322621060554433, 103.911220006819 1.322061958093816, 103.9102516129506 1.322621060554433, 103.9102516129506 1.323739265475666, 103.911220006819 1.324298367936283))"
6821,"POLYGON ((103.9228407332401 1.324298367936283, 103.9238091271085 1.323739265475666, 103.9238091271085 1.322621060554433, 103.9228407332401 1.322061958093816, 103.9218723393717 1.322621060554433, 103.9218723393717 1.323739265475666, 103.9228407332401 1.324298367936283))"
6822,"POLYGON ((103.924777520977 1.324298367936283, 103.9257459148454 1.323739265475666, 103.9257459148454 1.322621060554433, 103.924777520977 1.322061958093816, 103.9238091271085 1.322621060554433, 103.9238091271085 1.323739265475666, 103.924777520977 1.324298367936283))"
6826,"POLYGON ((103.9325246719244 1.324298367936283, 103.9334930657928 1.323739265475666, 103.9334930657928 1.322621060554433, 103.9325246719244 1.322061958093816, 103.931556278056 1.322621060554433, 103.931556278056 1.323739265475666, 103.9325246719244 1.324298367936283))"
6827,"POLYGON ((103.9344614596612 1.324298367936283, 103.9354298535296 1.323739265475666, 103.9354298535296 1.322621060554433, 103.9344614596612 1.322061958093816, 103.9334930657928 1.322621060554433, 103.9334930657928 1.323739265475666, 103.9344614596612 1.324298367936283))"
6828,"POLYGON ((103.9363982473981 1.324298367936283, 103.9373666412665 1.323739265475666, 103.9373666412665 1.322621060554433, 103.9363982473981 1.322061958093816, 103.9354298535297 1.322621060554433, 103.9354298535297 1.323739265475666, 103.9363982473981 1.324298367936283))"
6829,"POLYGON ((103.9383350351349 1.324298367936283, 103.9393034290033 1.323739265475666, 103.9393034290033 1.322621060554433, 103.9383350351349 1.322061958093816, 103.9373666412665 1.322621060554433, 103.9373666412665 1.323739265475666, 103.9383350351349 1.324298367936283))"
6830,"POLYGON ((103.9402718228718 1.324298367936283, 103.9412402167402 1.323739265475666, 103.9412402167402 1.322621060554433, 103.9402718228718 1.322061958093816, 103.9393034290034 1.322621060554433, 103.9393034290034 1.323739265475666, 103.9402718228718 1.324298367936283))"
6831,"POLYGON ((103.9422086106086 1.324298367936283, 103.9431770044771 1.323739265475666, 103.9431770044771 1.322621060554433, 103.9422086106086 1.322061958093816, 103.9412402167402 1.322621060554433, 103.9412402167402 1.323739265475666, 103.9422086106086 1.324298367936283))"
6856,"POLYGON ((103.9334930657928 1.322621060554433, 103.9344614596612 1.322061958093816, 103.9344614596612 1.320943753172583, 103.9334930657928 1.320384650711966, 103.9325246719244 1.320943753172583, 103.9325246719244 1.322061958093816, 103.9334930657928 1.322621060554433))"
6857,"POLYGON ((103.9354298535296 1.322621060554433, 103.9363982473981 1.322061958093816, 103.9363982473981 1.320943753172583, 103.9354298535296 1.320384650711966, 103.9344614596612 1.320943753172583, 103.9344614596612 1.322061958093816, 103.9354298535296 1.322621060554433))"
6858,"POLYGON ((103.9373666412665 1.322621060554433, 103.9383350351349 1.322061958093816, 103.9383350351349 1.320943753172583, 103.9373666412665 1.320384650711966, 103.9363982473981 1.320943753172583, 103.9363982473981 1.322061958093816, 103.9373666412665 1.322621060554433))"
6859,"POLYGON ((103.9393034290033 1.322621060554433, 103.9402718228718 1.322061958093816, 103.9402718228718 1.320943753172583, 103.9393034290033 1.320384650711966, 103.9383350351349 1.320943753172583, 103.9383350351349 1.322061958093816, 103.9393034290033 1.322621060554433))"
6860,"POLYGON ((103.9412402167402 1.322621060554433, 103.9422086106086 1.322061958093816, 103.9422086106086 1.320943753172583, 103.9412402167402 1.320384650711966, 103.9402718228718 1.320943753172583, 103.9402718228718 1.322061958093816, 103.9412402167402 1.322621060554433))"
6862,"POLYGON ((103.9451137922139 1.322621060554433, 103.9460821860823 1.322061958093816, 103.9460821860823 1.320943753172583, 103.9451137922139 1.320384650711966, 103.9441453983455 1.320943753172583, 103.9441453983455 1.322061958093816, 103.9451137922139 1.322621060554433))"
6885,"POLYGON ((103.9325246719244 1.320943753172583, 103.9334930657928 1.320384650711966, 103.9334930657928 1.319266445790733, 103.9325246719244 1.318707343330116, 103.931556278056 1.319266445790733, 103.931556278056 1.320384650711966, 103.9325246719244 1.320943753172583))"
6886,"POLYGON ((103.9344614596612 1.320943753172583, 103.9354298535296 1.320384650711966, 103.9354298535296 1.319266445790733, 103.9344614596612 1.318707343330116, 103.9334930657928 1.319266445790733, 103.9334930657928 1.320384650711966, 103.9344614596612 1.320943753172583))"
6890,"POLYGON ((103.9422086106086 1.320943753172583, 103.9431770044771 1.320384650711966, 103.9431770044771 1.319266445790733, 103.9422086106086 1.318707343330116, 103.9412402167402 1.319266445790733, 103.9412402167402 1.320384650711966, 103.9422086106086 1.320943753172583))"
6891,"POLYGON ((103.9441453983455 1.320943753172583, 103.9451137922139 1.320384650711966, 103.9451137922139 1.319266445790733, 103.9441453983455 1.318707343330116, 103.9431770044771 1.319266445790733, 103.9431770044771 1.320384650711966, 103.9441453983455 1.320943753172583))"
6892,"POLYGON ((103.9460821860823 1.320943753172583, 103.9470505799508 1.320384650711966, 103.9470505799508 1.319266445790733, 103.9460821860823 1.318707343330116, 103.9451137922139 1.319266445790733, 103.9451137922139 1.320384650711966, 103.9460821860823 1.320943753172583))"
6914,"POLYGON ((103.9296194903191 1.319266445790732, 103.9305878841875 1.318707343330116, 103.9305878841875 1.317589138408882, 103.9296194903191 1.317030035948265, 103.9286510964507 1.317589138408882, 103.9286510964507 1.318707343330116, 103.9296194903191 1.319266445790732))"
6915,"POLYGON ((103.9315562780559 1.319266445790732, 103.9325246719244 1.318707343330116, 103.9325246719244 1.317589138408882, 103.9315562780559 1.317030035948265, 103.9305878841875 1.317589138408882, 103.9305878841875 1.318707343330116, 103.9315562780559 1.319266445790732))"
6921,"POLYGON ((103.9431770044771 1.319266445790732, 103.9441453983455 1.318707343330116, 103.9441453983455 1.317589138408882, 103.9431770044771 1.317030035948265, 103.9422086106086 1.317589138408882, 103.9422086106086 1.318707343330116, 103.9431770044771 1.319266445790732))"
6922,"POLYGON ((103.9451137922139 1.319266445790732, 103.9460821860823 1.318707343330116, 103.9460821860823 1.317589138408882, 103.9451137922139 1.317030035948265, 103.9441453983455 1.317589138408882, 103.9441453983455 1.318707343330116, 103.9451137922139 1.319266445790732))"
6923,"POLYGON ((103.9470505799508 1.319266445790732, 103.9480189738192 1.318707343330116, 103.9480189738192 1.317589138408882, 103.9470505799508 1.317030035948265, 103.9460821860823 1.317589138408882, 103.9460821860823 1.318707343330116, 103.9470505799508 1.319266445790732))"
7141,"POLYGON ((103.8461542358086 1.343972829604375, 103.8463376176344 1.343866954057869, 103.8463376176344 1.342748749136636, 103.845369223766 1.342189646676019, 103.8444008298976 1.342748749136636, 103.8444008298976 1.343866954057869, 103.844542107946 1.343948520977131, 103.844767677683 1.34393566942962, 103.845077279468 1.34392922797204, 103.845193928836 1.34393020411847, 103.84554108781 1.343933109929, 103.845558629525 1.34393528483723, 103.8461542358086 1.343972829604375))"
7146,"POLYGON ((103.8560215563187 1.343249308883216, 103.8560215563187 1.342748749136636, 103.8550531624503 1.342189646676019, 103.8540847685819 1.342748749136636, 103.8540847685819 1.343226643700465, 103.854304122075 1.34320554673751, 103.8560215563187 1.343249308883216))"
7147,"POLYGON ((103.8579583440555 1.343305212923519, 103.8579583440555 1.342748749136636, 103.8569899501871 1.342189646676019, 103.8560215563187 1.342748749136636, 103.8560215563187 1.343249308883217, 103.856231907653 1.34325466887052, 103.856523097942 1.34326332087478, 103.856876116399 1.34327380991395, 103.856901365058 1.34327456210023, 103.857179854193 1.34328285149875, 103.857748476013 1.34329927091471, 103.8579583440555 1.343305212923519))"
7164,"POLYGON ((103.8444008298976 1.342748749136636, 103.845369223766 1.342189646676019, 103.845369223766 1.341071441754786, 103.8444008298976 1.340512339294169, 103.8434324360292 1.341071441754786, 103.8434324360292 1.342189646676019, 103.8444008298976 1.342748749136636))"
7165,"POLYGON ((103.8463376176344 1.342748749136636, 103.8473060115029 1.342189646676019, 103.8473060115029 1.341071441754786, 103.8463376176344 1.340512339294169, 103.845369223766 1.341071441754786, 103.845369223766 1.342189646676019, 103.8463376176344 1.342748749136636))"
7166,"POLYGON ((103.8482744053713 1.342748749136636, 103.8492427992397 1.342189646676019, 103.8492427992397 1.341071441754786, 103.8482744053713 1.340512339294169, 103.8473060115029 1.341071441754786, 103.8473060115029 1.342189646676019, 103.8482744053713 1.342748749136636))"
7167,"POLYGON ((103.8502111931081 1.342748749136636, 103.8511795869766 1.342189646676019, 103.8511795869766 1.341071441754786, 103.8502111931081 1.340512339294169, 103.8492427992397 1.341071441754786, 103.8492427992397 1.342189646676019, 103.8502111931081 1.342748749136636))"
7169,"POLYGON ((103.8540847685818 1.342748749136636, 103.8550531624503 1.342189646676019, 103.8550531624503 1.341071441754786, 103.8540847685818 1.340512339294169, 103.8531163747134 1.341071441754786, 103.8531163747134 1.342189646676019, 103.8540847685818 1.342748749136636))"
7170,"POLYGON ((103.8560215563187 1.342748749136636, 103.8569899501871 1.342189646676019, 103.8569899501871 1.341071441754786, 103.8560215563187 1.340512339294169, 103.8550531624503 1.341071441754786, 103.8550531624503 1.342189646676019, 103.8560215563187 1.342748749136636))"
7190,"POLYGON ((103.845369223766 1.341071441754785, 103.8463376176344 1.340512339294168, 103.8463376176344 1.339394134372935, 103.845369223766 1.338835031912318, 103.8444008298976 1.339394134372935, 103.8444008298976 1.340512339294168, 103.845369223766 1.341071441754785))"
7191,"POLYGON ((103.8473060115029 1.341071441754785, 103.8482744053713 1.340512339294168, 103.8482744053713 1.339394134372935, 103.8473060115029 1.338835031912318, 103.8463376176344 1.339394134372935, 103.8463376176344 1.340512339294168, 103.8473060115029 1.341071441754785))"
7192,"POLYGON ((103.8492427992397 1.341071441754785, 103.8502111931081 1.340512339294168, 103.8502111931081 1.339394134372935, 103.8492427992397 1.338835031912318, 103.8482744053713 1.339394134372935, 103.8482744053713 1.340512339294168, 103.8492427992397 1.341071441754785))"
7193,"POLYGON ((103.8511795869766 1.341071441754785, 103.852147980845 1.340512339294168, 103.852147980845 1.339394134372935, 103.8511795869766 1.338835031912318, 103.8502111931082 1.339394134372935, 103.8502111931082 1.340512339294168, 103.8511795869766 1.341071441754785))"
7194,"POLYGON ((103.8531163747134 1.341071441754785, 103.8540847685818 1.340512339294168, 103.8540847685818 1.339394134372935, 103.8531163747134 1.338835031912318, 103.852147980845 1.339394134372935, 103.852147980845 1.340512339294168, 103.8531163747134 1.341071441754785))"
7195,"POLYGON ((103.8550531624503 1.341071441754785, 103.8560215563187 1.340512339294168, 103.8560215563187 1.339394134372935, 103.8550531624503 1.338835031912318, 103.8540847685819 1.339394134372935, 103.8540847685819 1.340512339294168, 103.8550531624503 1.341071441754785))"
7196,"POLYGON ((103.8569899501871 1.341071441754785, 103.8579583440555 1.340512339294168, 103.8579583440555 1.339394134372935, 103.8569899501871 1.338835031912318, 103.8560215563187 1.339394134372935, 103.8560215563187 1.340512339294168, 103.8569899501871 1.341071441754785))"
7197,"POLYGON ((103.858926737924 1.341071441754785, 103.8598951317924 1.340512339294168, 103.8598951317924 1.339394134372935, 103.858926737924 1.338835031912318, 103.8579583440556 1.339394134372935, 103.8579583440556 1.340512339294168, 103.858926737924 1.341071441754785))"
7216,"POLYGON ((103.8444008298976 1.339394134372935, 103.845369223766 1.338835031912318, 103.845369223766 1.337716826991085, 103.8444008298976 1.337157724530468, 103.8434324360292 1.337716826991085, 103.8434324360292 1.338835031912318, 103.8444008298976 1.339394134372935))"
7217,"POLYGON ((103.8463376176344 1.339394134372935, 103.8473060115029 1.338835031912318, 103.8473060115029 1.337716826991085, 103.8463376176344 1.337157724530468, 103.845369223766 1.337716826991085, 103.845369223766 1.338835031912318, 103.8463376176344 1.339394134372935))"
7218,"POLYGON ((103.8482744053713 1.339394134372935, 103.8492427992397 1.338835031912318, 103.8492427992397 1.337716826991085, 103.8482744053713 1.337157724530468, 103.8473060115029 1.337716826991085, 103.8473060115029 1.338835031912318, 103.8482744053713 1.339394134372935))"
7219,"POLYGON ((103.8502111931081 1.339394134372935, 103.8511795869766 1.338835031912318, 103.8511795869766 1.337716826991085, 103.8502111931081 1.337157724530468, 103.8492427992397 1.337716826991085, 103.8492427992397 1.338835031912318, 103.8502111931081 1.339394134372935))"
7220,"POLYGON ((103.852147980845 1.339394134372935, 103.8531163747134 1.338835031912318, 103.8531163747134 1.337716826991085, 103.852147980845 1.337157724530468, 103.8511795869766 1.337716826991085, 103.8511795869766 1.338835031912318, 103.852147980845 1.339394134372935))"
7221,"POLYGON ((103.8540847685818 1.339394134372935, 103.8550531624503 1.338835031912318, 103.8550531624503 1.337716826991085, 103.8540847685818 1.337157724530468, 103.8531163747134 1.337716826991085, 103.8531163747134 1.338835031912318, 103.8540847685818 1.339394134372935))"
7222,"POLYGON ((103.8560215563187 1.339394134372935, 103.8569899501871 1.338835031912318, 103.8569899501871 1.337716826991085, 103.8560215563187 1.337157724530468, 103.8550531624503 1.337716826991085, 103.8550531624503 1.338835031912318, 103.8560215563187 1.339394134372935))"
7223,"POLYGON ((103.8579583440555 1.339394134372935, 103.858926737924 1.338835031912318, 103.858926737924 1.337716826991085, 103.8579583440555 1.337157724530468, 103.8569899501871 1.337716826991085, 103.8569899501871 1.338835031912318, 103.8579583440555 1.339394134372935))"
7224,"POLYGON ((103.8598951317924 1.339394134372935, 103.8608635256608 1.338835031912318, 103.8608635256608 1.337716826991085, 103.8598951317924 1.337157724530468, 103.858926737924 1.337716826991085, 103.858926737924 1.338835031912318, 103.8598951317924 1.339394134372935))"
7242,"POLYGON ((103.8434324360292 1.337716826991085, 103.8444008298976 1.337157724530468, 103.8444008298976 1.336039519609235, 103.8434324360292 1.335480417148618, 103.8424640421607 1.336039519609235, 103.8424640421607 1.337157724530468, 103.8434324360292 1.337716826991085))"
7243,"POLYGON ((103.845369223766 1.337716826991085, 103.8463376176344 1.337157724530468, 103.8463376176344 1.336039519609235, 103.845369223766 1.335480417148618, 103.8444008298976 1.336039519609235, 103.8444008298976 1.337157724530468, 103.845369223766 1.337716826991085))"
7244,"POLYGON ((103.8473060115029 1.337716826991085, 103.8482744053713 1.337157724530468, 103.8482744053713 1.336039519609235, 103.8473060115029 1.335480417148618, 103.8463376176344 1.336039519609235, 103.8463376176344 1.337157724530468, 103.8473060115029 1.337716826991085))"
7245,"POLYGON ((103.8492427992397 1.337716826991085, 103.8502111931081 1.337157724530468, 103.8502111931081 1.336039519609235, 103.8492427992397 1.335480417148618, 103.8482744053713 1.336039519609235, 103.8482744053713 1.337157724530468, 103.8492427992397 1.337716826991085))"
7246,"POLYGON ((103.8511795869766 1.337716826991085, 103.852147980845 1.337157724530468, 103.852147980845 1.336039519609235, 103.8511795869766 1.335480417148618, 103.8502111931082 1.336039519609235, 103.8502111931082 1.337157724530468, 103.8511795869766 1.337716826991085))"
7247,"POLYGON ((103.8531163747134 1.337716826991085, 103.8540847685818 1.337157724530468, 103.8540847685818 1.336039519609235, 103.8531163747134 1.335480417148618, 103.852147980845 1.336039519609235, 103.852147980845 1.337157724530468, 103.8531163747134 1.337716826991085))"
7248,"POLYGON ((103.8550531624503 1.337716826991085, 103.8560215563187 1.337157724530468, 103.8560215563187 1.336039519609235, 103.8550531624503 1.335480417148618, 103.8540847685819 1.336039519609235, 103.8540847685819 1.337157724530468, 103.8550531624503 1.337716826991085))"
7249,"POLYGON ((103.8569899501871 1.337716826991085, 103.8579583440555 1.337157724530468, 103.8579583440555 1.336039519609235, 103.8569899501871 1.335480417148618, 103.8560215563187 1.336039519609235, 103.8560215563187 1.337157724530468, 103.8569899501871 1.337716826991085))"
7250,"POLYGON ((103.858926737924 1.337716826991085, 103.8598951317924 1.337157724530468, 103.8598951317924 1.336039519609235, 103.858926737924 1.335480417148618, 103.8579583440556 1.336039519609235, 103.8579583440556 1.337157724530468, 103.858926737924 1.337716826991085))"
7252,"POLYGON ((103.8628003133977 1.337716826991085, 103.8637687072661 1.337157724530468, 103.8637687072661 1.336039519609235, 103.8628003133977 1.335480417148618, 103.8618319195293 1.336039519609235, 103.8618319195293 1.337157724530468, 103.8628003133977 1.337716826991085))"
7260,"POLYGON ((103.8782946152925 1.337716826991085, 103.8792630091609 1.337157724530468, 103.8792630091609 1.336039519609235, 103.8782946152925 1.335480417148618, 103.8773262214241 1.336039519609235, 103.8773262214241 1.337157724530468, 103.8782946152925 1.337716826991085))"
7261,"POLYGON ((103.8802314030294 1.337716826991085, 103.8811997968978 1.337157724530468, 103.8811997968978 1.336039519609235, 103.8802314030294 1.335480417148618, 103.8792630091609 1.336039519609235, 103.8792630091609 1.337157724530468, 103.8802314030294 1.337716826991085))"
7262,"POLYGON ((103.8821681907662 1.337716826991085, 103.8831365846346 1.337157724530468, 103.8831365846346 1.336039519609235, 103.8821681907662 1.335480417148618, 103.8811997968978 1.336039519609235, 103.8811997968978 1.337157724530468, 103.8821681907662 1.337716826991085))"
7263,"POLYGON ((103.8841049785031 1.337716826991085, 103.8850733723715 1.337157724530468, 103.8850733723715 1.336039519609235, 103.8841049785031 1.335480417148618, 103.8831365846346 1.336039519609235, 103.8831365846346 1.337157724530468, 103.8841049785031 1.337716826991085))"
7270,"POLYGON ((103.8444008298976 1.336039519609235, 103.845369223766 1.335480417148618, 103.845369223766 1.334362212227385, 103.8444008298976 1.333803109766768, 103.8434324360292 1.334362212227385, 103.8434324360292 1.335480417148618, 103.8444008298976 1.336039519609235))"
7271,"POLYGON ((103.8463376176344 1.336039519609235, 103.8473060115029 1.335480417148618, 103.8473060115029 1.334362212227385, 103.8463376176344 1.333803109766768, 103.845369223766 1.334362212227385, 103.845369223766 1.335480417148618, 103.8463376176344 1.336039519609235))"
7272,"POLYGON ((103.8482744053713 1.336039519609235, 103.8492427992397 1.335480417148618, 103.8492427992397 1.334362212227385, 103.8482744053713 1.333803109766768, 103.8473060115029 1.334362212227385, 103.8473060115029 1.335480417148618, 103.8482744053713 1.336039519609235))"
