Name,Description,geometry
kml_345,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.875335638986 1.32064947909293 0, 103.8750596819 1.32107767861375 0, 103.874927452901 1.321303352322 0, 103.874708989558 1.32173155083626 0, 103.874496272849 1.32207873989001 0, 103.874139826699 1.32250694155891 0, 103.873710157932 1.32302692560966 0, 103.873310744757 1.32352738567939 0, 103.872177716828 1.32485647673786 0)"
kml_346,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.872927632408 1.32376531205393 0, 103.87221031996 1.3246841893763 0, 103.87177015063 1.32525028228865 0)"
kml_347,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.872177716828 1.32485647673786 0, 103.87177015063 1.32525028228865 0)"
kml_348,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.904833141251 1.32644827376599 0, 103.904201684967 1.32605778770502 0, 103.903646310592 1.32580512436022 0, 103.903068114566 1.32560605865945 0, 103.902429056986 1.32540986678692 0)"
kml_349,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.87177015063 1.32525028228865 0, 103.871329978851 1.32566870055575 0)"
kml_350,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.905606138044 1.32473539590396 0, 103.905825921137 1.32528132408171 0, 103.905955256625 1.32541914623002 0, 103.906711215973 1.32591162590135 0)"
kml_351,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.904833141251 1.32644827376599 0, 103.905015728938 1.32650263428635 0, 103.90518690444 1.32650645655867 0, 103.905358078157 1.32647965344026 0, 103.905624345963 1.32633416332183 0, 103.905795518112 1.32622313224348 0, 103.905978099972 1.32607764364876 0, 103.906099821425 1.32597810033626 0, 103.906259583354 1.32591683942259 0, 103.906449776137 1.32590152018396 0, 103.906711215973 1.32591162590135 0)"
kml_352,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.8333735697 1.32622006578686 0, 103.83278867735 1.32596318638467 0)"
kml_353,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.833924828358 1.32639580456049 0, 103.8333735697 1.32622006578686 0)"
kml_354,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.833660807923 1.32653670642487 0, 103.833565062435 1.32637701011536 0, 103.8333735697 1.32622006578686 0)"
kml_355,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.905656549999 1.32800013720251 0, 103.905717290712 1.32735955187096 0, 103.905643108902 1.3271470728567 0, 103.905494752379 1.32693459692198 0, 103.905341532587 1.32680424007329 0, 103.904833141251 1.32644827376599 0)"
kml_356,KALLANG PAYA LEBAR EXPRESSWAY,"LINESTRING Z (103.872272846185 1.29525555101617 0, 103.873164526091 1.29513103228981 0, 103.87351191909 1.29507857995488 0, 103.873746408136 1.29495620120154 0, 103.873894048071 1.29480759996612 0, 103.874059056327 1.2945715870802 0, 103.874215378178 1.29421319841868 0, 103.874371701335 1.29399466792652 0, 103.874614874845 1.29382858282149 0, 103.874849363675 1.29375864988207 0, 103.875118595028 1.29376738702278 0, 103.875483931325 1.29391067118203 0, 103.875688388596 1.29403030795659 0, 103.875911867434 1.29422172833217 0, 103.876083042708 1.29439400688906 0, 103.876218557897 1.29458782167443 0, 103.876351861169 1.29485126442294 0)"
kml_357,KALLANG PAYA LEBAR EXPRESSWAY,"LINESTRING Z (103.882324144008 1.29577186263302 0, 103.880789837402 1.29586515371147 0, 103.879400260612 1.29584769815892 0, 103.878210435065 1.29581275510988 0, 103.877863041016 1.29580401969124 0, 103.877663290218 1.29584772934726 0, 103.87745485605 1.29595262573307 0, 103.877307214763 1.29606626262854 0, 103.877176945607 1.29626731057 0, 103.877081415622 1.29650332334842 0, 103.877046680929 1.2967305925754 0, 103.877081423874 1.29693163763939 0, 103.877220392854 1.2976221835751 0)"
kml_358,KALLANG PAYA LEBAR EXPRESSWAY,"LINESTRING Z (103.876875625666 1.30811980692531 0, 103.876768644146 1.30819877156713 0, 103.87664383094 1.30827773560998 0, 103.876479792116 1.30838541480268 0, 103.876354978891 1.30846437973593 0, 103.876198072364 1.30860436178272 0, 103.876110109013 1.30870964578989 0, 103.87605305333 1.30883407285198 0, 103.876010263271 1.30897524940318 0, 103.87595303993 1.30928185255213 0, 103.87586529062 1.30972008014079 0, 103.875759008747 1.31015980657363 0, 103.875625688225 1.31068335176975 0, 103.875450174726 1.3113818343197 0, 103.875337698974 1.3117109353584 0)"
kml_359,KALLANG PAYA LEBAR EXPRESSWAY,"LINESTRING Z (103.874673256865 1.31787055473621 0, 103.874513111042 1.31701020385963 0, 103.874482491435 1.31659069321521 0, 103.8744777742 1.31616170168624 0, 103.874498958982 1.31564738474822 0, 103.874531922289 1.31531793779496 0, 103.874583724785 1.31500034131932 0, 103.874673205695 1.31476332670554 0)"
kml_360,KALLANG PAYA LEBAR EXPRESSWAY,"LINESTRING Z (103.87607271366 1.31993936856361 0, 103.875755858824 1.31981628912255 0, 103.87548042641 1.31964303570042 0, 103.87530910306 1.31947748656984 0, 103.875141903168 1.31925706775857 0, 103.875038284862 1.31909353238548 0, 103.874967635088 1.31891577441767 0, 103.874882855046 1.31865032227477 0, 103.874800428013 1.31831139590451 0, 103.874673256865 1.31787055473621 0)"
kml_361,KALLANG PAYA LEBAR EXPRESSWAY,"LINESTRING Z (103.87470152502 1.31839909197034 0, 103.874673256865 1.31787055473621 0)"
kml_362,KALLANG PAYA LEBAR EXPRESSWAY,"LINESTRING Z (103.874814591362 1.31556271379203 0, 103.874764894366 1.31583652543043 0, 103.874798907137 1.31626830191093 0, 103.874872158706 1.31675273435116 0, 103.874911401968 1.31702127838308 0, 103.874973384118 1.31746116291745 0, 103.875048129953 1.31783149256443 0, 103.875117123956 1.31808030828227 0, 103.875226365633 1.31842170581558 0, 103.875316891239 1.31880630243529 0)"
kml_363,KALLANG PAYA LEBAR EXPRESSWAY,"LINESTRING Z (103.879215188136 1.32016567823752 0, 103.878616719995 1.3201535237684 0, 103.877924877571 1.3201714291999 0, 103.877528946991 1.32018009831553 0, 103.877115801644 1.32017144276428 0, 103.87668544094 1.32011081000661 0, 103.876246473182 1.32000686369407 0, 103.87607271366 1.31993936856361 0)"
kml_364,KALLANG PAYA LEBAR EXPRESSWAY,"LINESTRING Z (103.875231103806 1.32052299284443 0, 103.875431102028 1.32027352956545 0, 103.8759628692 1.31998692194134 0, 103.87607271366 1.31993936856361 0)"
kml_365,KALLANG PAYA LEBAR EXPRESSWAY,"LINESTRING Z (103.87607271366 1.31993936856361 0, 103.876390609058 1.31980174862749 0, 103.876753959581 1.31972304719401 0, 103.877181701845 1.31968137738398 0, 103.878395941051 1.31969061261964 0, 103.878584516116 1.31971838491767 0, 103.878846683021 1.31982022057616 0, 103.879081255145 1.32000538304114 0, 103.879215188136 1.32016567823752 0)"
kml_366,KALLANG PAYA LEBAR EXPRESSWAY,"LINESTRING Z (103.879624797668 1.32017399617588 0, 103.879215188136 1.32016567823752 0)"
kml_367,KALLANG PAYA LEBAR EXPRESSWAY,"LINESTRING Z (103.879215188136 1.32016567823752 0, 103.879251437414 1.32020906173144 0, 103.879375625398 1.32045440442811 0, 103.879449218849 1.32066271434189 0, 103.879559610933 1.3210284137103 0, 103.879619405863 1.32116728678024 0, 103.879683800403 1.32130153122525 0, 103.879748193278 1.32139411341139 0, 103.87985858122 1.3215329846182 0, 103.88004715929 1.32171351840613 0, 103.880249534692 1.32184775931429 0, 103.880899378156 1.32215295265253 0)"
kml_368,KALLANG PAYA LEBAR EXPRESSWAY,"LINESTRING Z (103.879211404419 1.32178707066225 0, 103.878371306404 1.32134069098165 0, 103.876836190274 1.32063787996911 0, 103.876583221596 1.32057423343673 0, 103.876318755555 1.32053951859955 0, 103.876048542569 1.32056845571281 0, 103.875789827939 1.32062632502514 0, 103.875536863308 1.32074784428372 0, 103.875329893231 1.32089250903797 0, 103.875163167683 1.32104874534102 0, 103.874760728739 1.32154638406884 0, 103.874467523686 1.32191672077252 0, 103.873237381595 1.32347816231335 0, 103.872927632408 1.32376531205393 0)"
kml_369,KALLANG PAYA LEBAR EXPRESSWAY,"LINESTRING Z (103.887884536956 1.33627782077882 0, 103.887960429202 1.33587416610186 0, 103.888039363328 1.33564601858755 0, 103.88816664076 1.33533855815643 0, 103.888310889635 1.33500974530035 0, 103.88844665378 1.33469801335312 0, 103.888571832261 1.33431772721969 0, 103.888656310912 1.33391217678064 0, 103.888666055044 1.33371921419399 0, 103.888644581839 1.33358069955584 0, 103.888582403747 1.33334917560288 0, 103.888389662294 1.33301753695628 0, 103.888116038879 1.3327959087668 0, 103.887642815143 1.33251165143233 0)"
kml_370,KALLANG PAYA LEBAR EXPRESSWAY,"LINESTRING Z (103.899194646065 1.34330243540775 0, 103.899211897187 1.34302161277025 0, 103.899142847794 1.34250050388992 0, 103.898883946007 1.34179990741012 0, 103.898182054948 1.34066506165687 0, 103.897960500147 1.34036442894662 0, 103.897783874039 1.34029671305054 0, 103.897674530056 1.34011895055097 0, 103.897514720385 1.33983960940989 0, 103.897237155865 1.33939943564678 0, 103.896665209405 1.33861220356633 0, 103.896354002731 1.33815510086446 0, 103.896009153304 1.33766413778429 0)"
kml_371,KALLANG PAYA LEBAR EXPRESSWAY,"LINESTRING Z (103.904447843442 1.36229580543493 0, 103.903343152233 1.35982455120173 0)"
kml_372,KALLANG PAYA LEBAR EXPRESSWAY,"LINESTRING Z (103.903930761864 1.36290030101784 0, 103.904267997359 1.36279684993359 0, 103.904415736248 1.36267724255498 0, 103.904470333076 1.36255117264166 0, 103.90448638904 1.36244126665992 0, 103.904447843442 1.36229580543493 0)"
kml_373,KALLANG PAYA LEBAR EXPRESSWAY,"LINESTRING Z (103.90588479986 1.36375883001894 0, 103.90577158435 1.36350122095487 0, 103.905697922404 1.3633776681233 0, 103.905593570825 1.36328500475512 0, 103.905180679092 1.36309982612765 0, 103.904939267184 1.36294229321915 0, 103.904775462257 1.36282916041507 0, 103.904669469349 1.36271602587676 0, 103.904447843442 1.36229580543493 0)"
kml_374,KALLANG PAYA LEBAR EXPRESSWAY,"LINESTRING Z (103.906250353177 1.36327880712306 0, 103.906010967029 1.36334677009598 0, 103.90592196635 1.36342708299902 0, 103.905888208684 1.36350739512865 0, 103.905857520707 1.36359388396824 0, 103.90588479986 1.36375883001894 0)"
kml_375,KALLANG PAYA LEBAR EXPRESSWAY,"LINESTRING Z (103.90588479986 1.36375883001894 0, 103.906499775136 1.36501652510137 0, 103.906638289694 1.36538335695029 0, 103.906758582784 1.36579787824781 0, 103.906827848128 1.36624541489881 0)"
kml_376,KALLANG PAYA LEBAR EXPRESSWAY,"LINESTRING Z (103.907616702214 1.37060069583611 0, 103.907456831751 1.36959033684757 0, 103.907385157861 1.36919693913234 0, 103.907136156575 1.36797460005146 0)"
kml_377,KALLANG PAYA LEBAR EXPRESSWAY,"LINESTRING Z (103.910958837816 1.37459404104504 0, 103.910701640449 1.37475538064355 0, 103.910508902079 1.37491704188216 0, 103.910373987381 1.3750980998247 0, 103.910322594615 1.37529855364641 0, 103.910331374696 1.37558321712312 0, 103.910386860944 1.37587404322261 0, 103.910470391361 1.37610035745138 0, 103.910656720445 1.37641719510172 0, 103.911036683106 1.37690739195068 0)"
kml_378,KALLANG PAYA LEBAR EXPRESSWAY,"LINESTRING Z (103.91599045427 1.38371619970904 0, 103.915160165044 1.38303488320505 0, 103.914893879061 1.38280518325405 0, 103.914646606737 1.38238405875294 0, 103.914456393302 1.38194378960135 0, 103.914399322572 1.38163751356102 0, 103.914323207628 1.38056554180495 0, 103.914285153428 1.38012526921076 0, 103.914094938718 1.3796658582533 0, 103.913923748941 1.37932129986303 0, 103.913581380439 1.37895760732411 0, 103.912915670298 1.37847906876744 0, 103.911597136633 1.3775589419976 0)"
kml_379,KALLANG PAYA LEBAR EXPRESSWAY,"LINESTRING Z (103.91599045427 1.38371619970904 0, 103.916353715954 1.38318238383566 0, 103.916552972592 1.38288597538269 0, 103.91662756009 1.38269235491366 0, 103.916682928404 1.38251109234081 0, 103.916691592361 1.38232800641213 0, 103.916700259858 1.38204029741397 0, 103.916596306991 1.38174385985838 0, 103.916171823447 1.38086325559858 0)"
kml_380,KALLANG PAYA LEBAR EXPRESSWAY,"LINESTRING Z (103.91851953802 1.38146504661446 0, 103.917367313894 1.38284245839945 0, 103.917122434355 1.38317325061686 0, 103.916996552556 1.38341519756803 0, 103.916942454969 1.3835746658525 0, 103.916923139047 1.38374968885459 0, 103.916934737631 1.38389748581004 0, 103.916988845582 1.38403361316262 0, 103.917070003551 1.38415029212608 0, 103.917197536291 1.38424752200991 0, 103.917332795553 1.38430974823305 0, 103.917487377028 1.38432529957346 0, 103.917622634177 1.38430195855145 0, 103.917773347232 1.38423972302035 0, 103.9178815503 1.38414637439004 0, 103.917974293039 1.38401802022022 0, 103.918032255748 1.38387022077562 0, 103.918056141304 1.38370827107959 0)"
kml_381,KALLANG PAYA LEBAR EXPRESSWAY,"LINESTRING Z (103.915807921695 1.38398443209905 0, 103.91599045427 1.38371619970904 0)"
kml_382,KALLANG PAYA LEBAR EXPRESSWAY,"LINESTRING Z (103.918621849108 1.38494899896667 0, 103.91780398787 1.3847767472526 0, 103.917328484679 1.38460448216188 0, 103.916396492193 1.38404938631122 0, 103.91599045427 1.38371619970904 0)"
kml_383,KEPPEL ROAD,"LINESTRING Z (103.83203812702 1.27227757604974 0, 103.831506784718 1.27189607477683 0)"
kml_384,KEPPEL ROAD,"LINESTRING Z (103.829424161928 1.27470280898857 0, 103.829983884287 1.2740637131358 0, 103.830129804027 1.27390220006649 0, 103.831681758771 1.27252394657536 0, 103.831963241272 1.27230955164411 0, 103.83203812702 1.27227757604974 0)"
kml_385,KEPPEL ROAD,"LINESTRING Z (103.834785680973 1.27241714028531 0, 103.834202772346 1.27247119263652 0, 103.833743070863 1.27249154819861 0, 103.833351518791 1.27252876375534 0, 103.832696773116 1.27252167797659 0, 103.832468197408 1.27246843432473 0, 103.832244722705 1.27239186436822 0, 103.832097325202 1.27232008032957 0, 103.83203812702 1.27227757604974 0)"
kml_386,KEPPEL ROAD,"LINESTRING Z (103.83203812702 1.27227757604974 0, 103.832088766683 1.27225595270769 0, 103.832332211383 1.27216406933027 0, 103.832568047256 1.27211812766946 0, 103.833534212574 1.27214492682386 0, 103.834956368423 1.27221731531013 0, 103.835525082026 1.27229202809713 0)"
kml_387,KIM KEAT LINK,"LINESTRING Z (103.856633542694 1.3292436367211 0, 103.855999386726 1.32928751428742 0, 103.855822731231 1.32934272827103 0, 103.855711397295 1.32941789735466 0, 103.85562813878 1.32960000818711 0, 103.855540230612 1.32982522740224 0, 103.855396379893 1.33012283788005 0, 103.855165888944 1.33046068429959 0)"
kml_388,KRAMAT ROAD,"LINESTRING Z (103.841025784069 1.30286971832179 0, 103.841410425049 1.30242645175978 0, 103.842354355849 1.30149538872082 0)"
kml_389,KRANJI EXPRESSWAY,"LINESTRING Z (103.710423245651 1.36079123932788 0, 103.710017391752 1.36126849204285 0, 103.709621301139 1.36173522834844 0, 103.709236572794 1.36207775824661 0, 103.709021927318 1.36237148305433 0, 103.708754346385 1.36284024800261 0, 103.708570991893 1.36335390441521 0, 103.708511509777 1.36376782155053 0, 103.708501584589 1.36405707132579 0, 103.708526343281 1.36432637087263 0, 103.708665044797 1.36488991059706 0, 103.708808709144 1.36524399486996 0, 103.708952385589 1.36550332639932 0, 103.709119800015 1.36573511409365 0, 103.709409623606 1.36605318699986 0, 103.709857728563 1.36637876070941 0, 103.710541397281 1.36676187657381 0, 103.711077460994 1.367026127991 0)"
kml_390,KRANJI EXPRESSWAY,"LINESTRING Z (103.732003768339 1.37894056132133 0, 103.731003468325 1.37797929458726 0, 103.73026253612 1.37704574936137 0)"
kml_391,KRANJI EXPRESSWAY,"LINESTRING Z (103.732975716874 1.37860567559923 0, 103.733243958312 1.37882929338412 0)"
kml_392,KRANJI EXPRESSWAY,"LINESTRING Z (103.733408403649 1.37811061132689 0, 103.733189868839 1.37846156541133 0, 103.733183015669 1.37869237569881 0, 103.733243958312 1.37882929338412 0)"
kml_393,KRANJI EXPRESSWAY,"LINESTRING Z (103.732690120909 1.3796122934386 0, 103.732367640098 1.3792965756799 0, 103.732003768339 1.37894056132133 0)"
kml_394,KRANJI EXPRESSWAY,"LINESTRING Z (103.731903574274 1.37982367362216 0, 103.73208242172 1.3793127814245 0, 103.732046281566 1.37904752122554 0, 103.732003768339 1.37894056132133 0)"
kml_395,KRANJI EXPRESSWAY,"LINESTRING Z (103.733243958312 1.37882929338412 0, 103.735283917765 1.38091949617113 0, 103.735826597595 1.38155812996192 0)"
kml_396,KRANJI EXPRESSWAY,"LINESTRING Z (103.740978672949 1.38671705062949 0, 103.740357968102 1.38603456765986 0, 103.739189757382 1.38485137935994 0, 103.738662357325 1.38427429780011 0)"
kml_397,KRANJI EXPRESSWAY,"LINESTRING Z (103.741354897943 1.38705559556624 0, 103.740978672949 1.38671705062949 0)"
kml_398,KRANJI EXPRESSWAY,"LINESTRING Z (103.740876769075 1.3880831981283 0, 103.741148416382 1.38723252519413 0, 103.74111614132 1.38700091204828 0, 103.740978672949 1.38671705062949 0)"
kml_399,KRANJI EXPRESSWAY,"LINESTRING Z (103.756331039216 1.38671675316138 0, 103.756611217725 1.38691662842333 0)"
kml_400,KRANJI EXPRESSWAY,"LINESTRING Z (103.756588612121 1.38636260565809 0, 103.756532224298 1.38670955286679 0, 103.756611217725 1.38691662842333 0)"
kml_401,KRANJI EXPRESSWAY,"LINESTRING Z (103.745779243274 1.38885684331817 0, 103.746205032291 1.38896961061973 0)"
kml_402,KRANJI EXPRESSWAY,"LINESTRING Z (103.745978276918 1.38800387535997 0, 103.745949656731 1.38860590428235 0, 103.745977850575 1.38872522157039 0, 103.746087587665 1.38889008290046 0, 103.746205032291 1.38896961061973 0)"
kml_403,KRANJI EXPRESSWAY,"LINESTRING Z (103.756611217725 1.38691662842333 0, 103.757398688261 1.38748368166311 0, 103.757663529578 1.38775507427161 0, 103.757882259836 1.38816100479696 0, 103.7579197838 1.3884064610694 0, 103.757891650273 1.38863303936152 0, 103.757788479892 1.38886906402863 0, 103.757619652579 1.38909565135089 0, 103.757291374276 1.38927504472563 0, 103.75681175233 1.38933892331764 0, 103.756368086348 1.38930938858895 0, 103.754461341868 1.38907693831724 0, 103.753452263892 1.389094375604 0)"
kml_404,KRANJI EXPRESSWAY,"LINESTRING Z (103.746205032291 1.38896961061973 0, 103.747568121593 1.38941958325353 0, 103.748203894827 1.38952940692876 0, 103.748580575375 1.3895584053963 0, 103.749449045236 1.38961247228805 0)"
kml_405,KRANJI EXPRESSWAY,"LINESTRING Z (103.764205689251 1.39020178607784 0, 103.76438162198 1.39025443334757 0, 103.764861872888 1.39035015891139 0, 103.765470404798 1.39047594732664 0)"
kml_406,KRANJI EXPRESSWAY,"LINESTRING Z (103.773991361199 1.39296638157871 0, 103.773972412413 1.39187116057207 0, 103.773920306745 1.39154067041507 0, 103.773751514693 1.39120083069637 0, 103.773492949552 1.39092540469056 0, 103.773187092629 1.390744560316 0, 103.772863336783 1.39064232996298 0, 103.772305532652 1.39058648282102 0, 103.771381483346 1.39054025556798 0)"
kml_407,KRANJI EXPRESSWAY,"LINESTRING Z (103.774494667615 1.39061056588358 0, 103.774544261646 1.39109349098452 0, 103.77456769731 1.39149884544489 0, 103.774615512411 1.39175451024495 0, 103.77469324914 1.3919430023746 0, 103.774829954084 1.39213541096509 0, 103.775008815912 1.39228885880353 0, 103.775285750687 1.39235735494878 0, 103.775511516656 1.39232240416327 0, 103.775745969288 1.39220880015764 0, 103.775906613735 1.39205149908527 0, 103.775989109027 1.3918854563195 0, 103.776020861036 1.39174281814595 0, 103.776034546772 1.39157765273553 0, 103.776010501188 1.39137641766635 0, 103.775902294634 1.39110766617171 0, 103.775741660211 1.39085422516696 0)"
