address,storey_range,floor_area_sqm,lease_commence_date,remaining_lease,resale_price,sold_year,sold_month,latitude,longitude,raffles_place_dist,one_north_dist,jurong_east_dist,orchard_dist,changi_dist,raffles_place_drive,one_north_drive,jurong_east_drive,orchard_drive,changi_drive,mrt_dist,near_bus_itc,near_mrt_itc,bus_u300m,bus_dist,mall_u1km,mall_dist,pri_u1km,pri_u2km,pri_aff_u1km,pri_aff_u2km,pri_elite_u1km,pri_elite_u2km,sec_u1km,sec_u2km,sec_aff_u1km,sec_aff_u2km,sec_elite_u1km,sec_elite_u2km,dist_to_highway,dist_to_exits,price_per_sqft,unit_price,elem_price,hex_id,town,town_min_unit_price,town_max_unit_price,appeal_score
476B UPP SERANGOON VIEW,10.7,98.9,2016.0,95.184,558277.6,2019.7,4.6,1.3773284520000002,103.9042122,31.82,44.27,65.62,36.42000000000001,61.08,23.670000000000005,32.89999999999999,35.07,21.37,25.2,1333.0,0.0,0.0,2.0,123.0,1.0,932.0,1.0,9.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,576.0,510.0,5625.408695652173,59.10317013844265,5.8533609917745055,3612.0,HOUGANG,41.786204315828854,81.1839872703508,0.4395416321421765
476C CHOA CHU KANG AVE 5,8.555555555555555,83.66666666666667,2013.0,94.64185185185184,356729.1851851852,2017.4814814814813,5.777777777777778,1.3773468420000006,103.73791290000004,46.75,40.11999999999999,31.98000000000001,44.23000000000001,75.68000000000005,34.95000000000002,26.850000000000016,13.230000000000002,29.02999999999998,48.57999999999999,1163.0,0.0,0.0,9.0,107.0,2.0,137.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,455.0,437.0,4286.6602735116685,45.28750016128006,7.852222652251418,1755.0,CHOA CHU KANG,38.237492386353885,61.43536358576746,0.3039075316145557
476C UPP SERANGOON VIEW,10.25,104.25,2016.0,95.0625,598472.0,2020.0,2.5,1.377949571,103.90434599999999,31.4,43.85,65.2,36.0,61.4,23.85,33.08,35.23,21.72,25.55,1318.0,0.0,0.0,2.0,95.0,1.0,870.0,1.0,11.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,590.0,503.0,5727.098398169337,60.24767381539289,7.740346394273832,3595.0,HOUGANG,41.786204315828854,81.1839872703508,0.46859158346231494
476D CHOA CHU KANG AVE 5,9.263157894736842,85.42105263157895,2013.0,94.18736842105262,366362.5263157896,2017.842105263158,6.842105263157895,1.3772790800000003,103.73841799999997,47.38,40.75,32.62,44.87,79.0,34.57000000000001,26.47000000000001,12.849999999999996,28.35000000000001,47.88,1137.0,0.0,0.0,11.0,92.0,2.0,95.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,493.0,478.0,4317.552648656033,45.8356762263338,7.672146415400852,1755.0,CHOA CHU KANG,38.237492386353885,61.43536358576746,0.3275379785784824
477 JURONG WEST ST 41,6.909090909090909,78.27272727272727,1984.0,65.05454545454546,294300.0,2018.0,6.909090909090909,1.3477161120000003,103.72508709999998,39.97000000000001,33.2,17.020000000000003,44.57,73.62,27.199999999999992,19.1,6.700000000000002,25.800000000000008,45.350000000000016,603.0,0.0,0.0,3.0,143.0,0.0,1410.0,3.0,9.0,0.0,0.0,2.0,2.0,6.0,9.0,0.0,1.0,0.0,1.0,656.0,580.0,3768.4369887431926,57.91606123893661,10.426890366306257,5196.0,JURONG WEST,36.95491500369549,74.36245474002018,0.5603454913899815
477 PASIR RIS DR 6,7.0,104.0,1989.0,69.69666666666667,413000.0,2018.666666666667,5.833333333333332,1.3744759559999995,103.95844179999999,40.0,62.4,77.52,50.82999999999999,29.77,31.579999999999995,40.82,42.98,29.420000000000005,16.72,1029.0,0.0,0.0,7.0,120.0,2.0,548.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,999.0,1040.0,3970.5655725073198,56.96507342682754,11.505476826848712,2381.0,PASIR RIS,43.50398179749715,71.55825353538319,0.4798232424316254
477 SEGAR RD,8.0,106.44444444444444,2003.0,83.07444444444444,365555.5555555556,2018.4444444444448,6.8888888888888875,1.3892393969999999,103.77306479999996,53.63,46.42000000000001,42.37,47.22,77.77999999999999,30.57999999999999,26.270000000000003,17.680000000000003,23.180000000000003,42.73,1681.0,0.0,0.0,2.0,208.0,2.0,624.0,3.0,6.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,103.0,82.0,3442.111676894285,41.43068236905478,5.822173223732883,3279.0,BUKIT PANJANG,41.18990670299474,70.64784749753744,0.008173540293917756
477 SEMBAWANG DR,6.5,86.6,2000.0,81.03399999999998,306600.0,2018.1,5.6,1.4520846190000003,103.8165542,48.97000000000001,58.3,43.93,44.93,66.93000000000002,39.2,41.37,36.42000000000001,35.64999999999999,45.38,553.0,0.0,0.0,9.0,73.0,1.0,537.0,5.0,7.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,3618.0,3462.0,3539.7207844280824,43.6841995186154,10.535158255512703,238.0,SEMBAWANG,38.702890868179296,58.66005130077338,0.2496000704739848
477 TAMPINES ST 43,2.0,83.0,1993.0,74.42,350000.0,2018.0,3.0,1.360921551,103.9528921,44.65,69.3,79.93,61.62,21.02,28.98,36.9,39.07,25.58,14.58,643.0,0.0,0.0,4.0,137.0,0.0,1132.0,2.0,12.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,447.0,526.0,4216.867469879519,56.6630941934899,28.33154709674495,4343.0,TAMPINES,45.923453241354,83.46135467326172,0.28610126145749476
477A UPP SERANGOON VIEW,13.25,98.5,2016.0,95.105,568472.0,2019.75,5.0,1.3783087580000002,103.903842,31.1,43.55,64.9,35.7,61.1,24.28,33.5,35.67,21.97,25.8,1251.0,0.0,0.0,3.0,36.0,1.0,816.0,1.0,11.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,651.0,560.0,5753.208246158874,60.49588367526677,4.728403117477477,3595.0,HOUGANG,41.786204315828854,81.1839872703508,0.47489168060636977
477B UPP SERANGOON VIEW,8.375,106.375,2016.0,95.06125,628375.0,2020.0,2.375,1.3788120519999998,103.9042296,33.82,48.73,66.37,37.17000000000001,52.7,24.45,33.68,35.85,22.28,26.12,1271.0,0.0,0.0,3.0,103.0,1.0,776.0,2.0,11.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,640.0,536.0,5868.659590552467,61.738468805711314,12.495198742939616,3595.0,HOUGANG,41.786204315828854,81.1839872703508,0.5064311490043479
477C UPP SERANGOON VIEW,10.0,92.0,2016.0,95.05333333333333,481813.33333333326,2020.0,2.6666666666666665,1.37932251,103.90419099999998,34.37,47.48,66.92,37.27,59.28,24.85,34.07999999999999,36.25,22.63,26.45,1248.0,0.0,0.0,3.0,144.0,1.0,721.0,2.0,11.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,670.0,559.0,5237.101449275363,55.09688416868111,6.9196892012365225,3595.0,HOUGANG,41.786204315828854,81.1839872703508,0.33785352511376526
478 JURONG WEST ST 41,7.333333333333332,91.33333333333331,1985.0,65.74111111111111,347320.88888888893,2018.111111111111,4.888888888888889,1.347353174,103.7239522,38.15,31.38000000000001,19.02,42.75,71.8,26.88,18.78,6.65,25.92000000000001,45.47,485.0,0.0,0.0,6.0,87.0,0.0,1281.0,2.0,9.0,0.0,0.0,2.0,2.0,6.0,9.0,0.0,1.0,0.0,1.0,743.0,676.0,3802.765939374634,57.82135468191499,9.94249724279826,5216.0,JURONG WEST,36.95491500369549,74.36245474002018,0.5578137409009309
478 PASIR RIS DR 4,11.0,114.0,1992.0,71.75,426000.0,2020.0,3.0,1.3744937680000002,103.95895829999999,40.15,62.55,75.02,50.98,30.38,33.0,41.4,43.55,29.93,17.18,1085.0,0.0,0.0,6.0,152.0,1.0,591.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,1019.0,1050.0,3736.842105263158,52.081423069869786,4.734674824533618,2381.0,PASIR RIS,43.50398179749715,71.55825353538319,0.3057445708273078
478 SEGAR RD,8.5,118.5,2003.0,83.83500000000002,420666.66666666674,2017.666666666667,7.166666666666668,1.389896094,103.7729816,54.78,47.57,43.52,48.37,78.93,31.13,26.829999999999995,18.15,23.75,43.3,1725.0,0.0,0.0,2.0,247.0,2.0,690.0,3.0,6.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,38.0,23.0,3560.192028985507,42.46435377034437,6.011664931945412,3269.0,BUKIT PANJANG,41.18990670299474,70.64784749753744,0.04326327750600026
478 SEMBAWANG DR,7.625,97.625,2000.0,80.48125,338750.0,2018.625,6.0,1.452452221,103.8164885,48.02,57.35000000000001,42.98,43.98,65.98,38.82,41.0,36.05,35.42000000000001,45.14999999999999,585.0,0.0,0.0,7.0,31.0,1.0,574.0,5.0,7.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,3646.0,3488.0,3475.8477633477632,43.18730882289676,7.871164601779079,238.0,SEMBAWANG,38.702890868179296,58.66005130077338,0.22470220499873828
